K1,Construction
A130C419,30K.COM*30K.COM*124*80-179.4-3/3 S TWILL(DOBBY)
A130C420,30K.COM.VIS.ECO*75D.VIS-68*82-177.5-PLAIN
A130C422,30SPX(40D)*30SPX(40D)-110*70-200.8-3/1 S TWILL
A130C424,30K.COM.VIS*30K.VIS.HT-90*96-157.7-DOBBY-22.32.001
A130C425,30CM*170D.PET.STR-122*86-176.3-2/2 S TWILL
A130C426,30CT*170D.TRIEXTA.STR-122*86-176.3-2/2 S TWILL
A130C434,30K.TEN*16K.TEN.SPX(40D)-99*60-174.1-3/1 S TWILL
A130C435,30K.TEN*30K.TEN.SPX(40D)-126*80-176.6-3/1 S TWILL
A130C437,30C.CVC*16K.SPX(70D)-126*60-176.6-2/2 S TWILL
A130C441,30K.TEN.WOOL*30K.TEN.WOOL-106*66-158.8-2/1 Z TWILL
A130C442,30K.COM.VIS+30VIS.MC*30VIS.HT-74*68-156.1-DOBBY-60.72.001
A130C442,30K.COM.VIS+30VIS.MC*30K.VIS.HT-76*68-175.6-DOBBY(CRINCLE EFFECT)-60.72.002
A130C442,30K.COM.VIS+30VIS.MC*30K.COM.VIS.HT-76*68-175.6-DOBBY(CRINCLE EFFECT)-60.72.002
A130C442,30K.COM.VIS+30VIS.MC*30K.COM.VIS.HT-76*68-175.6-DOBBY(CRINCLE EFFECT)-60.72.002
A130C442,30K.COM.VIS+30VIS.MC*30K.COM.VIS.HT-76*68-156.4-DOBBY(CRINCLE EFFECT)-60.72.002
A130C443,30VORTEX.CV*20K.SPX(70D)-146*76-199.7-4/1 S SATIN
A130C444,30COT.RTH*24SPX(40D)-114*68-175.6-2/1 Z TWILL
A130C444,30C.COT.RTH*24C.SPX(40D)-114*68-175.6-2/1 Z TWILL
A130C445,30COM.OG*20K.OG.SPX(40D)-142*66-199.62-DOBBY-24.06.010
A130C445,30COM.OG*20K.OG.SPX(40D)-142*66-177.60-DOBBY-24.06.010
A130C445,30COM*20K.SPX(40D)-142*66-199.62-DOBBY-24.06.010
A130C445,30COM*20K.SPX(40D)-142*66-199.62-DOBBY-24.06.010
A130C445,30COM*20K.SPX(40D)-142*66-197-DOBBY-24.06.010
A130C445,30COM.OG*20K.OG.SPX(40D)-142*66-199.62-DOBBY-24.06.010.A
A130C446,30COM*20K.SPX(40D)-118*74-175.9-DOBBY-55.30.001
A130C446,30COM*20K.SPX(40D)-118*74-175.9-DOBBY-55.30.001
A130C446,30COM*20K.SPX(40D)-118*74-190.70-DOBBY
A130C447,30COM*20K.SPX(40D)+20K-118*74-175.9-DOBBY-108.005.001
A130C448,30COM*20K.SPX(40D)-118*74-175.9-DOBBY-110.060.002
A130C449,30COM*20K.SPX(70D)-150*90-199.6-DOBBY-24.06.010
A130C453,30C.PC*2/20K.PC-80*44-176.1-OXFORD
A130C455,30COM*20K.SPX(40D)-110*68-196.93-3/3 S TWILL
A130C455,30COM*20K.SPX(40D)-110*68-196.93-3/3 S TWILL
A130C455,30COM*20K.SPX(40D)-110*68-196.6-3/3 S TWILL
A130C456,30COM*16OE+16K.SPX(70D)-110*70-194.5-3/1 S TWILL
A130C456,30COM*16K+16K.SPX(70D)-110*70-194.5-3/1 S TWILL
A130C457,30K.COM*7OE+16K.SPX(70D)-150*60-202.4-DOBBY-10.15.0027
A130C457,30COM*7OE+16K.SPX(70D)-150*60-199.87-DOBBY-10.15.0027
A130C458,30K.COM*20K.SPX(70D)-142*68-199.49-DOBBY-08.08.069
A130C458,30K.COM*20K.SPX(70D)-142*68-199.49-DOBBY-08.08.069
A130C458,30K.COM*20K.SPX(70D)-142*68-199.47-DOBBY-08.08.069
A130C458,30K.COM*20K.SPX(70D)-142*68-199.47-DOBBY-08.08.069
A130C458,30K.COM*20K.SPX(70D)-142*68-177.60-DOBBY-08.08.069
A130C458,30K.COM*20K.SPX(70D)-142*68-177.60-DOBBY-08.08.069
A130C459,30ECO.VIS.SEACELL*30ECO.VIS.SEACELL-156*96-160.8-3/1 S TWILL
A130C460,30C.PC*30C.PC-112*72-170.64-2/1 S TWILL
A130C460,30C.PC*30C.PC-112*72-170.5-2/1 S TWILL
A130C465,30K.COM*20K.SPX(70D)+10OE-158*72-178.3-DOBBY-20.15.025
A130C466,30K.COM*16K.SPX(70D)-158*72-178.3-DOBBY-16.10.001.A
A130C467,30K.COM*20K.SPX(70D)+10OE-158*72-178.3-DOBBY-10.15.0026
A130C468,30K.COM*20K.SPX(70D)+10OE-158*72-178.3-DOBBY-12.06.032
A130C469,30K.COM*20K.SPX(70D)+10OE-158*72-178.3-DOBBY-12.06.156
A130C470,30K.COM*20K.SPX(70D)+10OE-158*72-178.3-DOBBY-30.15.004
A130C471,30K.COM*30SPX40D)-166*100-179.71-DOBBY(CVT)-10.05.035
A130C471,30K.COM*30SPX40D)-166*100-179.71-DOBBY(CVT)-10.05.035
A130C471,30K.COM*30LYC(40D)-166*100-178.7-DOBBY(CVT)-10.05.035
A130C472,30VIS*30K.VIS.HT-64*50-173.8-DOBBY-54.20.001
A130C472,30K.COM.VIS*30K.VIS.HT-64*50-173.8-DOBBY(CRINCKLE EFFECT)-54.20.001
A130C473,30K.COM.VIS*30K.VIS.HT-64*50-173.8-DOBBY-34.34.002
A130C473,30K.COM.VIS*30K.VIS.HT-64*50-173.8-DOBBY(CRINCKLE EFFECT)-34.34.002
A130C477,30K.COM*16K.SPX(70D)+16MC.SPX(70D)-126*50-176.6-DOBBY-12.04.0070
A130C478,30CM*75D(T400)-126*86-176.6-CREPE(DOBBY)
A130C479,30CM*75D(T400)-126*86-176.6-CREPE(DOBBY)
A130C480,30COM*30SPX(40D)-126*82-177.80-DOBBY-12.04.082
A130C480,30COM*30SPX(40D)-126*82-176.6-DOBBY-12.04.082
A130C481,30COM*16MC-144*76-163-2/2 S TWILL
A130C483,30CVC(37.5)*30CVC(37.5)-106*74-158.6-2/2 S TWILL
A130C484,30CORE.PV(30D)*16CV.SPX(70D)-130*66-176.8-4/1 S SATIN
A130C485,30COM.PC*30COM.PC-144*90-160.5-2/1 S TWILL
A130C490,30PC*30PC-84*68-176.6-3/1 HBT
A130C491,30COT.RTH.SPX(70D)*30COT.RTH.SPX(40D)-102*70-196-2/2 S TWILL
A130C491,30C CRh Spx 70D*30C CRh Spx 40D-102*70-196-2/2 S TWILL
A130C492,30PC*30PC-84*68-179-3/1 HBT
A130C493,30K.CVC*20K+20K.SPX(70D)-134*72-177.1-3/1 S TWILL
A130C493,30C.CVC*20C+20K.SPX(70D)-134*72-177.1-3/1 S TWILL
A130C494,30K.COM.SEACELL.VIS*30K.COM.SEACELL.VIS-68*56-155.4-PLAIN
A130C494,30ECO.VIS.SEACELL*30ECO.VIS.SEACELL-68*56-174.5-PLAIN
A130C494,30ECO.VIS.SEACELL*30ECO.VIS.SEACELL-68*56-155.4-PLAIN
A130C495,30K.TEN*30SPX(70D)-126*86-176.6-2/1 S TWILL
A130C497,30K.TEN*30K.TEN+20MC-106*74-163.7-3/1 S TWILL
A130C498,30K.TEN*24K.TEN-124*82-159.8-DOBBY(BEDFORD CORD)-20.04.022
A130C500,30K.COM*30K.COM+20OE-140*74-162.8-DOBBY-04.08.027
A130C500,30K.COM*30K.COM+20OE-138*74-165-DOBBY--04.08.027
A130C501,30COM*150D.DURAFIT(R531)-126*84-176.6-2/2 Z TWILL
A130C503,30CT*20CM.SPX(40D)-126*66-176.6-3/1 S TWILL
A130C504,30CT*20CT.SPX(70D)-126*66-176.6-3/1 S TWILL
A130C504,30CT*20CT.SPX(70D)-126*66-176.6-3/1 S TWILL
A130C505,30COM*20K.SPX(70D)-134*78-177.1-3/1 HBT
A130C505,30COM*20K.SPX(70D)-134*78-177.11-3/1 HBT
A130C505,30COM*20K.SPX(70D)-134*78-177.11-3/1 HBT
A130C507,30K.COM*8OE+20CVC.SPX(70D)-150*72-178-DOBBY-60.15.003
A130C507,30K.COM*8OE+20CVC.SPX(70D)-150*72-178-DOBBY-60.15.003
A130C507,30K.COM*8OE+20CVC.SPX(70D)-150*72-178-DOBBY-16.15.003
A130C508,30K.COM*20K.SPX(70D)+20CVC.SPX(70D)-120*68-176.1-DOBBY-306.004.001
A130C509,30K*20OE+20K.SPX(70D)-126*74-176.6-3/1 S TWILL
A130C510,30K.COM*10OE+20K.SPX(70D)-150*72-199.9-DOBBY-12.06.156
A130C510,30K.COM*10OE+20K.SPX(70D)-150*72-178.2-DOBBY-12.06.156
A130C510,30K.COM*10OE+20K Spx 70D-150*72-178.2-DOBBY-12.06.156
A130C511,30COM*8OE+20K.SPX(70D)-150*72-178-DOBBY-12.06.157
A130C514,30K.COM*20K.SPX(70D)+330.PET.SPUNSTAR-150*92-178-DOBBY-12.12.0366
A130C523,30CT*24CT.LYC(40D)-126*70-176.5-2/1 S TWILL
A130C524,30K.COM*7OE+16K.SPX(70D)-150*64-202.4-DOBBY-10.15.0027
A130C525,30K.COM*16K.SPX(40D)-90*56-206.2-DOBBY-06.06.074
A130C525,30COM*16K.SPX(40D)-90*56-206.2-DOBBY-06.06.074
A130C526,30COM*20C+20K.LYC(70D)-150*70-178-DOBBY(CVT)-12.12.368
A130C533,30K.COM*30SPX(40D)-126*94-176.6-2/2 Z TWILL
A130C534,30C.PC*30PC.SPX(40D)-102*72-185.67-2/1 S TWILL
A130C534,30C.PC*30PC.SPX(40D)-102*72-184-2/1 S TWILL
A130C535,30COM*30LYC(70D)-134*74-211-3/1 S TWILL
A130C538,30COM*20K-140*68-180.1-DOBBY-06.04.077
A130C539,30SPX(20D)*30SPX(40D)-142*68-199.4-DOBBY-08.08.092.PAT.SEL.A
A130C540,30SPX(40D)*30SPX(40D)-110*70-208.9-2/2 S TWILL
A130C541,30SPX(20D)*30SPX(40D)-142*76-199.49-DOBBY-08.08.142
A130C541,30SPX(20D)*30SPX(40D)-142*76-199.4-DOBBY-08.08.142.PAT.SEL.A
A130C542,30SPX(20D)*30SPX(40D)-142*76-199.4-DOBBY-08.08.081.PAT.SEL.B
A130C546,30COM*30COM-148*78-160.6-2/1 S TWILL
A130C547,30VIS.SLUB*30VIS.SLUB+30VIS.HT-68*68-160-PLAIN
A130C548,30COM*16K-132*74-165.2-2/2 S TWILL
A130C550,30TEN+30TEN.MC*16DC.PET-110*64-175.3-3/1 S TWILL
A130C554,30K.COM+30MC*20K.SPX(40D)+300D.PET-150*92-178-DOBBY-12.12.0366
A130C556,30K.VIS*30K.VIS-100*64-158.4-2/1 S TWILL
A130C561,30CORE.PV(30D)*16CV.SPX(70D)-130*66-176.8-4/1 S SATIN
A130C562,30COM*90D.PET.STR-114*98-209.63-2/2 BKT
A130C562,30COM*90D.PET.STR-114*98-209.3-2/2 BKT
A130C563,30K.COM*20K.SPX(40D)-158*80-178.4-DOBBY-06.06.211
A130C563,30K.COM*20K.SPX(40D-156*80-181-DOBBY--06.06.211
A130C563,30K.COM*20K.SPX(40D-156*80-181-DOBBY--06.06.211
A130C567,30COM*30SPX(40D)-134*82-198.6-2/2 S TWILL
A130C567,30COM*30SPX(40D)-134*82-187.05-2/2 S TWILL
A130C568,30K.COM*16K.SPX(70D)+16OE-126*64-176.5-DOBBY-175.076.001
A130C569,30K.COM*10K.SPX(70D)+16PC.SPX(70D)-156*56-178.2-DOBBY-20.10.024
A130C572,30K.COM*20K.SPX(40D)-130*74-176.8-DOBBY-80.52.005
A130C573,30K.COM*16OE-154*60*160.8-4/1 S SATIN
A130C574,30K.COM*20K.SPX(70D)+20OE-134*74-177.1-DOBBY-60.18.003
A130C574,30K.COM*20K Spx 70D+20OE-134*74-177.1-DOBBY-60.18.003
A130C575,30K.COM*20K.SPX(70D)-120*72-176.1-DOBBY-105.050.001
A130C576,30K.COM*20CVC.SPX(70D)+20C.CVC-130*74-176.8-DOBBY-24.16.015
A130C577,30K.COM*20K.SPX(40D)-126*78-176.6-DOBBY-08.08.361
A130C578,30K.COM*16K.SPX(70D)-102*64-176.9-2/1 S TWILL
A130C578,30K.COM*16K.SPX(70D)-102*64-174.5-2/1 S TWILL
A130C579,30COM*30VORTEX.VIS-84*68-169.42-2/2 S TWILL
A130C579,30COM*30K.VIS-84*68-176.6-2/2 S TWILL
A130C579,30COM*30K.VIS-84*68-169.42-2/2 S TWILL
A130C579,30COM*30K.COM.VIS-84*68-169.42-2/2 S TWILL
A130C580,30C.LT*30C.LT-72*72-175.1-2/2 S TWILL
A130C581,30K.COM*30K.MODAL-84*70-157.2-2/2 HBT-24.04.016
A130C582,30C.CM*16K.SPX(70D)-102*64-174.5-DOBBY-48.04.005
A130C583,30SPX(40D)*30SPX(40D)-110*82-208.9-3/1 S TWILL
A130C584,30SPX(20D)*30SPX(40D)-110*76-208.9-3/1 S TWILL
A130C585,30SPX(20D)*32K.COM+30SPX(40D)-142*132-177.5-DOBBY-12.36.001
A130C587,30C*30HT*118*88-179.1-3/2 MATT
A130C588,30SPX(20D)*30DC.PET-142*80-206.7-3/1 S TWILL
A130C589,30COM*20K.LYC(70D)-142*70-177.5-DOBBY(CVT)-12.12.368
A130C591,30COM*20MC+12OE.MC-140*76-162.8-2/2 S TWILL
A130C594,30CVC*30CVC.SPX(40D)-102*72-196-2/1 S TWILL
A130C594,30C.CVC*30C.CVC.SPX(40D)-102*72-197.61-2/1 S TWILL
A130C595,30CORE.PV(30D)*30CORE.PV(30D)-72*62-155.9-2/2 S TWILL
A130C596,30CORE.PV(30D)*30CORE.PV(30D)-68*64-155.38-PLAIN
A130C598,30COM*30LYC(70D)-150*76-199.6-3/1 S TWILL
A130C601,30COM*16OE-140*64-162.8-DOBBY-08.08.029
A130C602,30CVC(37.5)*30SPX(70D)+30CVC(37.5)-142*156-199.4-DOBBY-12.36.001
A130C602,30CVC(37.5)*30SPX(70D)+30CVC(37.5)-142*156-177.5-DOBBY-12.36.001
A130C603,30K.COM*16K.SPX(70D)+16OE-126*64-176.5-DOBBY-96.04.001
A130C604,30K.COM*20K.SPX(40D)-150*84-178-DOBBY-12.08.088
A130C604,30COM*20K.SPX(40D)-150*84-178-DOBBY-12.08.088
A130C605,30K.COM*20K+10OE-124*64-159.7-RIBSTOP
A130C606,30SPX(20D)*30SPX(40D)-142*68-206.7-2/2 S TWILL
A130C607,30CM.SPX(20D)*30SPX(40D)-150*82-207.2-4/1 S SATIN
A130C608,30SPX(20D)*30SPX(40D)-150*72-195.7-3/1 S TWILL
A130C608,30SPX(20D)*30SPX(40D)-150*72-178-3/1 S TWILL
A130C609,30SPX(20D)*30COT.RTH.SPX(40D)-150*72-195.7-3/1 S TWILL
A130C610,30SPX(20D)*24C.SPX(40D)-142*62-206.7-3/1 S TWILL
A130C611,30SPX(20D)*30SPX(40D)-150*82-195.7-4/1 S SATIN
A130C614,30K.COM.VIS*30CV.SPX(20D)-82*72-153-2/2 Z TWILL
A130C615,30TEN.SLUB*30TEN.SLUB-84*60-175.26-2/1 S TWILL
A130C616,30CM.SPX(20D)*30SPX(40D)-142*68-206.7-2/2 S TWILL
A130C617,30K.COM.VIS*170D.NYL.STR-134*76-198.9-4/1 S SATIN
A130C618,30COM*20K.SPX(70D)-150*72-178-DOBBY(TOP-BEAM)-12.08.047.B
A130C620,30COM*20K.SPX(70D)+20OE-126*70-176.5-2/2 MATT
A130C621,30COM*20K.SPX(70D)+20OE-126*70-176.5-2/2 MATT
A130C622,30COM*24C-148*86-160-2/2 BKT
A130C623,30SPX(40D)*30COT.RTH.SPX(40D)-110*70-200.8-3/1 S TWILL
A130C623,30SPX(40D)*30COT.RTH.SPX(40D)-110*70-197.1-3/1 S TWILL
A130C623,30Spx 40D*30C CRh Spx 40D-110*70-175.3-3/1 S TWILL
A130C625,30VIS*30VIS-68*64-198.12-PLAIN
A130C626,30K.COM*30LYC(40D)+90D.PET.STR-108*96-194.59-3/1 Z TWILL
A130C626,30K.COM*30LYC(40D)+90D.PET.STR-108*96-175-3/1 Z TWILL
A130C627,30COM*170D.PET.STR(SBK)-126*78-198-2/2 S TWILL
A130C627,30COM*170D.PET.STR(SBK)-126*78-176.6-2/2 S TWILL
A130C634,30SPX(40D)*200D.PET.STR-102*70-205.6-3/1 S TWILL
A130C634,30SPX(40D)*200D.PET.STR-102*70-203.4-3/1 S TWILL
A130C635,30SPX(40D)*170D.PET.STR-108*64-203-4/1 S SATIN
A130C636,30COM*16OE-132*72-160-2/1 S TWILL
A130C637,30C.PC*30C.PC-118*66-166.8-2/1 S TWILL
A130C638,30COM*20OE+20K.SPX(70D)-134*86-198.88-DOBBY-12.12.356
A130C638,30COM*20OE+20K.SPX(70D)-134*86-198.88-DOBBY-12.12.356
A130C638,30COM*20OE+20K.SPX(70D)-134*86-198.6-DOBBY-12.12.356
A130C639,30COM*20K.LYC(70D)-134*66-177.1-DOBBY(CVT)-12.12.368
A130C639,30COM*20K.LYC(70D)-134*66-177.11-DOBBY(CVT)-12.12.368
A130C640,30K.COM*10K.SPX(70D)-134*52-177.1-DOBBY-16.08.020
A130C641,30CM.SPX(20D)*20C.SPX(70D)-126*62-210.4-DOBBY-08.08.243
A130C642,30C.CV*30C.CV-112*74-159.2-2/2 S TWILL
A130C643,30SPX(40D)*30SPX(70D)-120*70-205.1-3/1 S TWILL
A130C644,30SPX(70D)*30SPX(70D)-120*76-205.1-3/1 S TWILL
A130C646,30C.CV*30C.CV.SPX(20D)-138*88-177.3-4/1 S SATIN
A130C646,30C.CV*30C.CV.SPX(20D)-138*88-177.3-4/1 S SATIN
A130C647,30COM*30SPX(40D)-108*76-175.1-PLAIN
A130C647,30COM*30SPX(40D)-108*76-175.1-PLAIN
A130C647,30COM*30SPX(40D)-108*76-155.9-PLAIN
A130C652,30COM*20K.SPX(70D)-131*68-191.2-DOBBY--12.08.0047.B
A130C652,30COM*20K.SPX(70D)-131*68-191.2-DOBBY--12.08.0047.B
A130C652,30COM*20K.SPX(70D)-126*68-186.26-DOBBY(TOP BEAM)-12.08.047.B
A130C654,30K.BMB.SS.PET*20K.SPX(70D)-134*78-177.1-3/1 S TWILL
A130C655,30K.COM*20OE-140*88-165.3-3/1 HBT-32.04.013
A130C656,30CM*20K.SPX(40D)-142*84-177.5-3/1 S TWILL
A130C656,30CM*20K.SPX(40D)-142*84-177.5-3/1 S TWILL
A130C656,30CM*20K.SPX(40D)-142*84-177.5-3/1 S TWILL
A130C657,30C.CVC*20K.SPX(70D)-142*84-177.5-3/1 S TWILL
A130C657,30C.CVC*20K.SPX(70D)-142*84-177.5-3/1 S TWILL
A130C657,30C.CVC*20K.SPX(70D)-142*84-177.5-3/1 S TWILL
A130C657,30C.CVC*20K.SPX(70D)-142*84-177.5-3/1 S TWILL
A130C657,30C.CVC*20K.SPX(70D)-140*84-180.5-3/1 S TWILL-
A130C657,30C.CVC*20K.SPX(70D)-140*84-180.5-3/1 S TWILL-
A130C658,30C.CM*20C.CM-94*76-177.5-2/2 S TWILL
A130C658,30C.CM*20C.CM-94*76-158-2/2 S TWILL
A130C660,30COM*20K.SPX(70D)-134*80-211-DOBBY-16.10.006
A130C660,30COM*20K.SPX(70D)-134*80-211.07-DOBBY16.10.006
A130C661,30K.COM*30K.COM+30SPX(40D)+16OE-92*174-173.3-DOBBY-40.32.018
A130C662,30COM.OG*20K.OG.SPX(70D)-120*74-185.8-DOBBY-06.06.015
A130C662,30COM*20K.SPX(70D)-120*74-187.40-DOBBY-06.06.015
A130C662,30COM*20K.SPX(70D)-120*74-187.40-DOBBY-06.06.015
A130C662,30COM*20K.SPX(70D)-120*74-185.8-DOBBY-06.06.015
A130C662,30COM *20K.SPX(70D)-120*74-183.8-DOBBY-06.06.015
A130C663,30CVC.SPX(40D)*30CVC.SPX(40D)-110*70-187.3-3/1 S TWILL
A130C664,30PC.SPX(40D)*24C.SPX(40D)-110*64-192.1-2/1 S TWILL
A130C665,30C.SPX(40D)*20MC.SPX(40D)-110*60-200.88-3/1 S TWILL
A130C668,30KTX.RTH.COT*20K.SPX(70D)-142*78-177.5-3/1 S TWILL
A130C668,30KTX.RTH.COT*20K.SPX(70D)-142*78-177.5-3/1 S TWILL
A130C669,30KTX.RTH.COT*20KTX.RTH.COT.SPX(70D)-142*78-177.5-3/1 S TWILL
A130C669,30C RKx RTh C*20C RKx RTh C Spx 70D-134*76-177.1-3/1 S TWILL
A130C670,30K.COM.VIS*30K.COM.VIS-164*84-161-ROYAL OXFORD
A130C674,30K.COM*170D.NYL.STR-120*80-210-3/1 S TWILL
A130C674,30COM*170D.NYL.STR-120*80-210-3/1 S TWILL
A130C675,30K.COM*170D.NYL.STR-120*80-210-3/1 HBT
A130C676,30COM*185D.PET.STR(SOFTLON)-134*78-177.1-3/1 S TWILL
A130C676,30COM*185D.PET.STR(SOFTLON)-134*78-177.1-3/1 S TWILL
A130C678,30K.TEN*30K.TEN+20MC-80*64-156.8-3/1 S TWILL
A130C679,30COM*20OE-164*74-180.9-DOBBY-155.074.011
A130C680,30K.VIS*30K.VIS-112*80-159.2-2/1 S TWILL
A130C681,30CT*30SPX(70D)-151*88-212.2-4/1 S SATIN
A130C683,30C.CM*16C.CVC.SPX(70D)-142*64-177.5-3/1 S TWILL
A130C684,30COM*20OE+20K.SPX(70D)-136*84-199-DOBBY-10.08.013.A
A130C685,30SPX(40D)*150D.PET(T400)-110*70-175.3-3/1 S TWILL
A130C686,30SPX(40D)*75D.PET(T400)-110*70-175.3-2/2 S TWILL
A130C687,30SPX(40D)*20CVC.SPX(70D)-110*60-175.3-3/1 S TWILL
A130C688,30SPX(40D)*20CVC.SPX(70D)-110*60-175.3-2/2 S TWILL
A130C689,30SPX(40D)*30C.PC.SPX(40D)-110*70-175.3-3/1 S TWILL
A130C690,30SPX(40D)*90D.PET.STR(DYESTAR)-110*70-175.3-3/1 S TWILL
A130C691,30SPX(40D)*30CMX.COT.SPX(40D)-110*70-175.3-3/1 S TWILL
A130C694,30C.CVC*16C.CVC.SPX(70D)-142*64-177.5-3/1 S TWILL
A130C695,30C.CVC*20K.SPX(70D)-142*80-177.5-4/1 S SATIN
A130C696,30C.CVC*30CVC.SPX(40D)-134*84-177.1-3/1 S TWILL
A130C697,30C.CVC*185D.PET.STR-134*80-177.1-3/1 S TWILL
A130C697,30C.CVC*185D.PET.STR(ATY)-134*80-177.1-3/1 S TWILL
A130C698,30CV*20CV.SPX(40D)-142*90-199.4-DOBBY
A130C699,30COM*30SPX(40D)-136*94-198.8-4/1 S SATIN
A130C700,30COM*30COM-164*90-161-2/2 S TWILL
A130C701,30SPX(40D)*200D.PET.STR(DYESTAR)-110*70-200.9-3/1 S TWILL
A130C702,30K.COM*16K.SPX(70D)-134*60-177.1-3/1 HBT
A130C704,30C.CM*20K.SPX(70D)-142*76-199.4-4/1 S SATIN
A130C705,30CORE.PV(30D)*30CORE.PV(30D)-84*74-157.2-2/1 S TWILL
A130C706,30COM*150D.PET(CM800)-110*86-206.5-3/1 S TWILL
A130C707,30CM*16DC.FX-126*66-198-4/1 S SATIN
A130C708,30K.TEN*24K.SPX(70D)-158*90-178.3-CVT
A130C709,30CV*24K.SPX(70D)-158*90-178.3-CVT
A130C711,30K.COM*20LYC(70D)-134*72-198.9-DOBBY-10.06.40
A130C712,30K.TEN*30K.COM-76*76-156.4-3/1 S TWILL
A130C713,30COM*10K.SPX(70D)-142*64-177.5-DOBBY-12.06.033
A130C714,30COM*30MC+30COM-133*88-162.6-2/1 HBT
A130C715,30COM*16OE-133*80-162.6-DOBBY-12.04.002
A130C716,30SPX(40D)*30SPX(40D)-110*80-201.2-2/2 MATT
A130C717,30SPX(40D)*30SPX(40D)-110*76-201.2-2/2 HBT
A130C719,30SPX(40D)*30SPX(40D)-110*80-201.2-3/1 BKT
A130C720,30COM*30COM-144*76-160.5-PLAIN
A130C721,30K.TEN*30SPX(40D)-90*70-206.2-3/1 S TWILL
A130C722,30K.COM*20K.SPX(70D)-134*74-177.1-DOBBY-12.04.007
A130C723,30C.CT*30SPX(40D)-135*92-211.8-4/1 S SATIN
A130C723,30C.CT*30SPX(40D)-135*92-211.8-4/1 S SATIN
A130C723,30C.CT*30SPX(40D)-134*92-199.97-4/1 S SATIN
A130C723,30C.CT*30SPX(40D)-134*92-199.97-4/1 S SATIN
A130C723,30C.CT*30SPX(40D)-134*92-199.97-4/1 S SATIN
A130C724,30COM*200D.PET.STR-126*76-205.6-ROYAL OXFORD
A130C725,30K.COM*20C.PC.SPX(70D)-142*78-177.5-DOBBY-06.06.015
A130C726,30K.COM*24K.SPX(40D)-108*94-186.18-DOBBY-12.12.891
A130C726,30K.COM*24K.SPX(40D)-108*94-186.18-DOBBY-12.12.891
A130C726,30K.COM*24K.SPX(40D)-108*94-184.7-DOBBY-12.12.891
A130C727,30COM*20SPX(70D)-134*70-206.2-3/1 S TWILL
A130C728,30PC.SPX(40D)*30SPX(40D)-110*70-204.12-3/1 S TWILL
A130C731,30SPX(40D)*200D.PET.STR(DYESTAR)-102*64-205.6-3/1 S TWILL
A130C732,30SPX(40D)*170D.PET.STR(DYESTAR)-110*70-200.8-3/1 S TWILL
A130C733,30SPX(40D)*360D.PET.STR(DYESTAR)-102*52-205.6-3/1 S TWILL
A130C734,30SPX(40D)*360D.PET.STR(DYESTAR)-110*54-206.52-3/1 S TWILL
A130C735,30K.COM*16K.SPX(70D)-134*66-198.66-DOBBY-04.06.007
A130C738,30K*170D.RECY.PET.STR-126*72-176.6-2/2 S TWILL
A130C740,30K.COM*20K.SPX(70D)-102*70-205.6-3/1 BKT
A130C741,30CT*16K.SPX(70D)-102*64-174.5-2/1 S TWILL
A130C742,30K.COM*20K.SPX(40D)-142*92-199.1-DOBBY(CVT)-12.06.062
A130C743,30K.COM*20PC.SPX(70D)-102*76-207.9-2/1 S TWILL
A130C745,30VIS.HT*30VIS(-S)+30VIS(Z)64*60-160-PLAIN
A130C746,30C.RECY.CVC*90D.RECY.PET.STR-134*94-198.6-2/1 S TWILL
A130C747,30CT*24K.SPX(70D)-158*90-178.3-CVT
A130C749,30CM*200D.PET.STR+10K.SPX(70D)-150*90-178-DOBBY-10.10.1006
A130C752,30COM.OG*300D.RECY.KTX-118*60-176-3/1 S TWILL
A130C753,30CM*24K.SPX(40D)-118*80-176-DOBBY-24.18.010
A130C755,30K.COM*30K.COM-124*70-157.3-PLAIN
A130C757,30K.COM*20K.SPX(40D)+20OE-118*76-176-DOBBY-12.12.70
A130C759,30K.TEN*20K.TEN-116*84-159.4-DOBBY-16.12.003.A
A130C761,30K.COM*40COT.FLAX-112*92-159.2-DOBBY-158.158.001
A130C762,30K.COM*30MODAL.FLAX-106*80-158.6-DOBBY-92.148.001
A130C766,30CM*200D.PET.STR+10K.SPX(70D)-150*90-178-DOBBY-12.06.055
A130C767,30K.COM*20K.SPX(70D)+16OE-142*80-177.5-DOBBY-13.52.001
A130C768,30K.COM*20K.SPX+10OE-142*72-177.8-DOBBY-20.15.033
A130C771,30TEN*20TEN-140*80-160.3-DOBBY-52.52.003
A130C771,30K.TEN*20K.TEN-140*80-160.3-DOBBY-52.52.003
A130C775,30COM*30SPX(70D)-114*86-214.16-2/2 Z TWILL
A130C775,30COM*30SPX(70D)-114*86-209.63-2/2 Z TWILL
A130C775,30COM*30SPX(70D)-114*86-209.63-2/2 Z TWILL
A130C775,30COM*30SPX(70D)-114*86-209.3-2/2 Z TWILL
A130C776,30COM*40SPX(40D)-118*114-197.4-2/2 Z TWILL
A130C777,30COM*20K.SPX(70D)-134*66-177.1-DOBBY-342.160.001
A130C778,30CT*30SPX(40D)-166*100-178.7-DOBBY(CVT)-10.05.035
A130C780,30K.COM*30SPX(40D)-142*86-177.5-DOBBY(TOP BEAM)-10.06.042
A130C781,30PC*20K.SPX(40D)-126*68-176.5-2/2 S TWILL
A130C782,30K.VIS*30VORTEX.VIS-72*68-155.92-PLAIN
A130C783,30COM*10O.E/164*66 161 DOBBY
